VX,VY, tiempo
-3.356310000000000127e-01,3.166660000000000030e-01,1.804685999999999922e+03
-3.356310000000000127e-01,3.166610000000000258e-01,1.804786000000000058e+03
-3.356310000000000127e-01,3.166570000000000218e-01,1.804885999999999967e+03
-3.356319999999999859e-01,3.166530000000000178e-01,1.804986000000000104e+03
-3.356319999999999859e-01,3.166490000000000138e-01,1.805086000000000013e+03
-3.356330000000000147e-01,3.166450000000000098e-01,1.805185999999999922e+03
-3.356339999999999879e-01,3.166419999999999790e-01,1.805287000000000035e+03
-3.356350000000000167e-01,3.166379999999999750e-01,1.805386999999999944e+03
-3.356359999999999899e-01,3.166349999999999998e-01,1.805487000000000080e+03
-3.356370000000000187e-01,3.166309999999999958e-01,1.805586999999999989e+03
-3.356379999999999919e-01,3.166280000000000205e-01,1.805686999999999898e+03
-3.356399999999999939e-01,3.166249999999999898e-01,1.805787000000000035e+03
-3.356410000000000227e-01,3.166220000000000145e-01,1.805887999999999920e+03
-3.356450000000000267e-01,3.166209999999999858e-01,1.805988000000000056e+03
-3.356480000000000019e-01,3.166200000000000125e-01,1.806087999999999965e+03
-3.356520000000000059e-01,3.166189999999999838e-01,1.806188000000000102e+03
-3.356560000000000099e-01,3.166189999999999838e-01,1.806288000000000011e+03
-3.356609999999999872e-01,3.166200000000000125e-01,1.806388999999999896e+03
-3.356640000000000179e-01,3.166200000000000125e-01,1.806489000000000033e+03
-3.356689999999999952e-01,3.166189999999999838e-01,1.806588999999999942e+03
-3.356709999999999972e-01,3.166189999999999838e-01,1.806689000000000078e+03
-3.356729999999999992e-01,3.166169999999999818e-01,1.806788999999999987e+03
-3.356759999999999744e-01,3.166169999999999818e-01,1.806888999999999896e+03
-3.356779999999999764e-01,3.166149999999999798e-01,1.806990000000000009e+03
-3.356790000000000052e-01,3.166140000000000065e-01,1.807089999999999918e+03
-3.356799999999999784e-01,3.166109999999999758e-01,1.807190000000000055e+03
-3.356799999999999784e-01,3.166100000000000025e-01,1.807289999999999964e+03
-3.356799999999999784e-01,3.166070000000000273e-01,1.807390000000000100e+03
-3.356790000000000052e-01,3.166050000000000253e-01,1.807490999999999985e+03
-3.356779999999999764e-01,3.166019999999999945e-01,1.807590999999999894e+03
-3.356779999999999764e-01,3.165999999999999925e-01,1.807691000000000031e+03
-3.356770000000000032e-01,3.165970000000000173e-01,1.807790999999999940e+03
-3.356759999999999744e-01,3.165959999999999885e-01,1.807891000000000076e+03
-3.356750000000000012e-01,3.165939999999999865e-01,1.807990999999999985e+03
-3.356750000000000012e-01,3.165930000000000133e-01,1.808090999999999894e+03
-3.356739999999999724e-01,3.165910000000000113e-01,1.808192000000000007e+03
-3.356729999999999992e-01,3.165910000000000113e-01,1.808291999999999916e+03
-3.356729999999999992e-01,3.165899999999999825e-01,1.808392000000000053e+03
-3.356720000000000259e-01,3.165890000000000093e-01,1.808491999999999962e+03
-3.356709999999999972e-01,3.165890000000000093e-01,1.808592000000000098e+03
-3.356700000000000239e-01,3.165879999999999805e-01,1.808692000000000007e+03
-3.356689999999999952e-01,3.165879999999999805e-01,1.808792999999999893e+03
-3.356689999999999952e-01,3.165879999999999805e-01,1.808893000000000029e+03
-3.356669999999999932e-01,3.165879999999999805e-01,1.808992999999999938e+03
-3.356669999999999932e-01,3.165890000000000093e-01,1.809093000000000075e+03
-3.356649999999999912e-01,3.165890000000000093e-01,1.809192999999999984e+03
-3.356640000000000179e-01,3.165890000000000093e-01,1.809292999999999893e+03
-3.356629999999999892e-01,3.165899999999999825e-01,1.809393000000000029e+03
-3.356620000000000159e-01,3.165910000000000113e-01,1.809493999999999915e+03
-3.356609999999999872e-01,3.165919999999999845e-01,1.809594000000000051e+03
-3.356600000000000139e-01,3.165919999999999845e-01,1.809693999999999960e+03
-3.356589999999999852e-01,3.165930000000000133e-01,1.809794000000000096e+03
-3.356589999999999852e-01,3.165959999999999885e-01,1.809894000000000005e+03
-3.356589999999999852e-01,3.165979999999999905e-01,1.809993999999999915e+03
-3.356580000000000119e-01,3.165990000000000193e-01,1.810094000000000051e+03
-3.356580000000000119e-01,3.166019999999999945e-01,1.810193999999999960e+03
-3.356580000000000119e-01,3.166030000000000233e-01,1.810295000000000073e+03
-3.356560000000000099e-01,3.166050000000000253e-01,1.810394999999999982e+03
-3.356569999999999832e-01,3.166070000000000273e-01,1.810494999999999891e+03
-3.356569999999999832e-01,3.166100000000000025e-01,1.810595000000000027e+03
-3.356589999999999852e-01,3.166140000000000065e-01,1.810694999999999936e+03
-3.356600000000000139e-01,3.166169999999999818e-01,1.810795000000000073e+03
-3.356609999999999872e-01,3.166209999999999858e-01,1.810895999999999958e+03
-3.356620000000000159e-01,3.166240000000000165e-01,1.810996000000000095e+03
-3.356629999999999892e-01,3.166269999999999918e-01,1.811096000000000004e+03
-3.356629999999999892e-01,3.166289999999999938e-01,1.811195999999999913e+03
-3.356640000000000179e-01,3.166320000000000245e-01,1.811296000000000049e+03
-3.356640000000000179e-01,3.166340000000000265e-01,1.811395999999999958e+03
-3.356640000000000179e-01,3.166370000000000018e-01,1.811497000000000071e+03
-3.356649999999999912e-01,3.166379999999999750e-01,1.811596999999999980e+03
-3.356649999999999912e-01,3.166399999999999770e-01,1.811696999999999889e+03
-3.356649999999999912e-01,3.166419999999999790e-01,1.811797000000000025e+03
-3.356649999999999912e-01,3.166439999999999810e-01,1.811897999999999911e+03
-3.356649999999999912e-01,3.166450000000000098e-01,1.811998000000000047e+03
-3.356649999999999912e-01,3.166470000000000118e-01,1.812097999999999956e+03
-3.356649999999999912e-01,3.166479999999999850e-01,1.812198000000000093e+03
-3.356629999999999892e-01,3.166470000000000118e-01,1.812298000000000002e+03
-3.356620000000000159e-01,3.166479999999999850e-01,1.812397999999999911e+03
-3.356600000000000139e-01,3.166470000000000118e-01,1.812498000000000047e+03
-3.356600000000000139e-01,3.166470000000000118e-01,1.812598999999999933e+03
-3.356589999999999852e-01,3.166470000000000118e-01,1.812699000000000069e+03
-3.356569999999999832e-01,3.166459999999999830e-01,1.812798999999999978e+03
-3.356569999999999832e-01,3.166470000000000118e-01,1.812898999999999887e+03
-3.356560000000000099e-01,3.166470000000000118e-01,1.812999000000000024e+03
-3.356540000000000079e-01,3.166450000000000098e-01,1.813098999999999933e+03
-3.356529999999999792e-01,3.166439999999999810e-01,1.813199000000000069e+03
-3.356509999999999772e-01,3.166430000000000078e-01,1.813298999999999978e+03
-3.356509999999999772e-01,3.166430000000000078e-01,1.813400000000000091e+03
-3.356509999999999772e-01,3.166419999999999790e-01,1.813500000000000000e+03
-3.356500000000000039e-01,3.166410000000000058e-01,1.813599999999999909e+03
-3.356500000000000039e-01,3.166410000000000058e-01,1.813700000000000045e+03
-3.356489999999999752e-01,3.166399999999999770e-01,1.813799999999999955e+03
-3.356489999999999752e-01,3.166390000000000038e-01,1.813900000000000091e+03
-3.356500000000000039e-01,3.166399999999999770e-01,1.814000000000000000e+03
-3.356500000000000039e-01,3.166399999999999770e-01,1.814101000000000113e+03
-3.356500000000000039e-01,3.166390000000000038e-01,1.814201000000000022e+03
-3.356509999999999772e-01,3.166390000000000038e-01,1.814300999999999931e+03
-3.356520000000000059e-01,3.166390000000000038e-01,1.814401000000000067e+03
-3.356529999999999792e-01,3.166390000000000038e-01,1.814500999999999976e+03
-3.356529999999999792e-01,3.166379999999999750e-01,1.814602000000000089e+03
-3.356529999999999792e-01,3.166379999999999750e-01,1.814701999999999998e+03
-3.356540000000000079e-01,3.166379999999999750e-01,1.814801999999999907e+03
-3.356540000000000079e-01,3.166370000000000018e-01,1.814902000000000044e+03
-3.356560000000000099e-01,3.166370000000000018e-01,1.815001999999999953e+03
-3.356580000000000119e-01,3.166379999999999750e-01,1.815102000000000089e+03
-3.356600000000000139e-01,3.166390000000000038e-01,1.815201999999999998e+03
-3.356620000000000159e-01,3.166390000000000038e-01,1.815303000000000111e+03
-3.356629999999999892e-01,3.166399999999999770e-01,1.815403000000000020e+03
-3.356649999999999912e-01,3.166399999999999770e-01,1.815502999999999929e+03
-3.356660000000000199e-01,3.166399999999999770e-01,1.815603000000000065e+03
-3.356680000000000219e-01,3.166410000000000058e-01,1.815702999999999975e+03
-3.356689999999999952e-01,3.166410000000000058e-01,1.815803000000000111e+03
-3.356700000000000239e-01,3.166410000000000058e-01,1.815903000000000020e+03
-3.356709999999999972e-01,3.166410000000000058e-01,1.816003999999999905e+03
-3.356720000000000259e-01,3.166410000000000058e-01,1.816104000000000042e+03
-3.356729999999999992e-01,3.166410000000000058e-01,1.816203999999999951e+03
-3.356739999999999724e-01,3.166410000000000058e-01,1.816304000000000087e+03
-3.356739999999999724e-01,3.166410000000000058e-01,1.816403999999999996e+03
-3.356750000000000012e-01,3.166410000000000058e-01,1.816503999999999905e+03
-3.356759999999999744e-01,3.166410000000000058e-01,1.816604000000000042e+03
-3.356759999999999744e-01,3.166410000000000058e-01,1.816704999999999927e+03
-3.356770000000000032e-01,3.166410000000000058e-01,1.816805000000000064e+03
-3.356770000000000032e-01,3.166410000000000058e-01,1.816904999999999973e+03
-3.356779999999999764e-01,3.166410000000000058e-01,1.817005000000000109e+03
-3.356779999999999764e-01,3.166410000000000058e-01,1.817105000000000018e+03
-3.356790000000000052e-01,3.166410000000000058e-01,1.817204999999999927e+03
-3.356790000000000052e-01,3.166410000000000058e-01,1.817305000000000064e+03
-3.356790000000000052e-01,3.166410000000000058e-01,1.817404999999999973e+03
-3.356799999999999784e-01,3.166410000000000058e-01,1.817506000000000085e+03
-3.356799999999999784e-01,3.166410000000000058e-01,1.817605999999999995e+03
-3.356799999999999784e-01,3.166410000000000058e-01,1.817705999999999904e+03
-3.356810000000000072e-01,3.166399999999999770e-01,1.817806000000000040e+03
-3.356810000000000072e-01,3.166399999999999770e-01,1.817905999999999949e+03
-3.356810000000000072e-01,3.166399999999999770e-01,1.818006000000000085e+03
-3.356810000000000072e-01,3.166399999999999770e-01,1.818105999999999995e+03
-3.356810000000000072e-01,3.166399999999999770e-01,1.818205999999999904e+03
-3.356819999999999804e-01,3.166399999999999770e-01,1.818307000000000016e+03
-3.356819999999999804e-01,3.166399999999999770e-01,1.818406999999999925e+03
-3.356819999999999804e-01,3.166399999999999770e-01,1.818507000000000062e+03
-3.356819999999999804e-01,3.166399999999999770e-01,1.818606999999999971e+03
-3.356819999999999804e-01,3.166399999999999770e-01,1.818707000000000107e+03
-3.356819999999999804e-01,3.166399999999999770e-01,1.818807000000000016e+03
-3.356819999999999804e-01,3.166399999999999770e-01,1.818906999999999925e+03
-3.356819999999999804e-01,3.166399999999999770e-01,1.819008000000000038e+03
-3.356819999999999804e-01,3.166399999999999770e-01,1.819107999999999947e+03
-3.356819999999999804e-01,3.166399999999999770e-01,1.819208000000000084e+03
-3.356830000000000092e-01,3.166399999999999770e-01,1.819307999999999993e+03
-3.356830000000000092e-01,3.166399999999999770e-01,1.819407999999999902e+03
-3.356830000000000092e-01,3.166399999999999770e-01,1.819508000000000038e+03
-3.356830000000000092e-01,3.166399999999999770e-01,1.819608999999999924e+03
-3.356830000000000092e-01,3.166399999999999770e-01,1.819709000000000060e+03
-3.356830000000000092e-01,3.166399999999999770e-01,1.819808999999999969e+03
-3.356810000000000072e-01,3.166379999999999750e-01,1.819909000000000106e+03
-3.356799999999999784e-01,3.166370000000000018e-01,1.820009000000000015e+03
-3.356799999999999784e-01,3.166370000000000018e-01,1.820108999999999924e+03
-3.356799999999999784e-01,3.166370000000000018e-01,1.820209000000000060e+03
-3.356779999999999764e-01,3.166359999999999730e-01,1.820309999999999945e+03
-3.356790000000000052e-01,3.166359999999999730e-01,1.820410000000000082e+03
-3.356779999999999764e-01,3.166359999999999730e-01,1.820509999999999991e+03
-3.356779999999999764e-01,3.166349999999999998e-01,1.820609999999999900e+03
-3.356779999999999764e-01,3.166359999999999730e-01,1.820710000000000036e+03
-3.356770000000000032e-01,3.166349999999999998e-01,1.820810999999999922e+03
-3.356759999999999744e-01,3.166340000000000265e-01,1.820911000000000058e+03
-3.356759999999999744e-01,3.166340000000000265e-01,1.821010999999999967e+03
-3.356759999999999744e-01,3.166349999999999998e-01,1.821111000000000104e+03
-3.356750000000000012e-01,3.166340000000000265e-01,1.821211000000000013e+03
-3.356750000000000012e-01,3.166349999999999998e-01,1.821310999999999922e+03
-3.356739999999999724e-01,3.166340000000000265e-01,1.821411000000000058e+03
-3.356750000000000012e-01,3.166349999999999998e-01,1.821510999999999967e+03
-3.356729999999999992e-01,3.166340000000000265e-01,1.821612000000000080e+03
-3.356739999999999724e-01,3.166349999999999998e-01,1.821711999999999989e+03
-3.356729999999999992e-01,3.166340000000000265e-01,1.821811999999999898e+03
-3.356729999999999992e-01,3.166349999999999998e-01,1.821914999999999964e+03
-3.356739999999999724e-01,3.166359999999999730e-01,1.822011999999999944e+03
-3.356739999999999724e-01,3.166370000000000018e-01,1.822112000000000080e+03
-3.356739999999999724e-01,3.166379999999999750e-01,1.822212999999999965e+03
-3.356750000000000012e-01,3.166379999999999750e-01,1.822313000000000102e+03
-3.356750000000000012e-01,3.166390000000000038e-01,1.822413000000000011e+03
-3.356750000000000012e-01,3.166399999999999770e-01,1.822512999999999920e+03
-3.356750000000000012e-01,3.166399999999999770e-01,1.822613000000000056e+03
-3.356750000000000012e-01,3.166410000000000058e-01,1.822712999999999965e+03
-3.356750000000000012e-01,3.166419999999999790e-01,1.822813000000000102e+03
-3.356759999999999744e-01,3.166419999999999790e-01,1.822913999999999987e+03
-3.356759999999999744e-01,3.166430000000000078e-01,1.823013999999999896e+03
-3.356759999999999744e-01,3.166430000000000078e-01,1.823114000000000033e+03
-3.356759999999999744e-01,3.166430000000000078e-01,1.823213999999999942e+03
-3.356759999999999744e-01,3.166439999999999810e-01,1.823314000000000078e+03
-3.356759999999999744e-01,3.166439999999999810e-01,1.823413999999999987e+03
-3.356759999999999744e-01,3.166439999999999810e-01,1.823515000000000100e+03
-3.356759999999999744e-01,3.166450000000000098e-01,1.823615000000000009e+03
-3.356759999999999744e-01,3.166450000000000098e-01,1.823714999999999918e+03
-3.356759999999999744e-01,3.166450000000000098e-01,1.823815000000000055e+03
-3.356759999999999744e-01,3.166450000000000098e-01,1.823914999999999964e+03
-3.356759999999999744e-01,3.166459999999999830e-01,1.824015000000000100e+03
-3.356759999999999744e-01,3.166459999999999830e-01,1.824115000000000009e+03
-3.356759999999999744e-01,3.166459999999999830e-01,1.824214999999999918e+03
-3.356759999999999744e-01,3.166459999999999830e-01,1.824315000000000055e+03
-3.356759999999999744e-01,3.166459999999999830e-01,1.824415999999999940e+03
-3.356759999999999744e-01,3.166470000000000118e-01,1.824516000000000076e+03
-3.356750000000000012e-01,3.166470000000000118e-01,1.824615999999999985e+03
-3.356750000000000012e-01,3.166470000000000118e-01,1.824715999999999894e+03
-3.356750000000000012e-01,3.166470000000000118e-01,1.824816000000000031e+03
-3.356750000000000012e-01,3.166470000000000118e-01,1.824915999999999940e+03
-3.356750000000000012e-01,3.166470000000000118e-01,1.825016000000000076e+03
-3.356750000000000012e-01,3.166470000000000118e-01,1.825116999999999962e+03
-3.356750000000000012e-01,3.166470000000000118e-01,1.825217000000000098e+03
-3.356750000000000012e-01,3.166470000000000118e-01,1.825317000000000007e+03
-3.356750000000000012e-01,3.166470000000000118e-01,1.825416999999999916e+03
-3.356750000000000012e-01,3.166470000000000118e-01,1.825517000000000053e+03
-3.356750000000000012e-01,3.166479999999999850e-01,1.825617999999999938e+03
-3.356750000000000012e-01,3.166479999999999850e-01,1.825718000000000075e+03
-3.356750000000000012e-01,3.166479999999999850e-01,1.825817999999999984e+03
-3.356750000000000012e-01,3.166479999999999850e-01,1.825917999999999893e+03
-3.356750000000000012e-01,3.166479999999999850e-01,1.826018000000000029e+03
-3.356750000000000012e-01,3.166479999999999850e-01,1.826117999999999938e+03
