X,Y
-1.761806270348822352e+02,-7.209668282638377335e+00
-1.760538992258249209e+02,-7.204162737609644651e+00
-1.759271714236970752e+02,-7.198657192858684439e+00
-1.758004436285052634e+02,-7.193151648385668118e+00
-1.756737158402562216e+02,-7.187646104190777763e+00
-1.755469880589568845e+02,-7.182140560274204333e+00
-1.754202602846137893e+02,-7.176635016636119246e+00
-1.752935325172342402e+02,-7.171129473276723232e+00
-1.751668047568250017e+02,-7.165623930196201030e+00
-1.750400770033932076e+02,-7.160118387394745376e+00
-1.749133492569460202e+02,-7.154612844872557886e+00
-1.747866215174904028e+02,-7.149107302629826854e+00
-1.746598937850338302e+02,-7.143601760666760114e+00
-1.745331660595834649e+02,-7.138096218983555730e+00
-1.744064383411466963e+02,-7.132590677580418870e+00
-1.742797106297310563e+02,-7.127085136457563586e+00
-1.741529829253438209e+02,-7.121579595615189717e+00
-1.740262552279926638e+02,-7.116074055053516645e+00
-1.738995275376851737e+02,-7.110568514772756643e+00
-1.737727998544289107e+02,-7.105062974773123763e+00
-1.736460721782318899e+02,-7.099557435054848042e+00
-1.735193445091015860e+02,-7.094051895618136427e+00
-1.733926168470460141e+02,-7.088546356463225173e+00
-1.732658891920730184e+02,-7.083040817590334548e+00
-1.731391615441905856e+02,-7.077535278999694590e+00
-1.730124339034069294e+02,-7.072029740691542443e+00
-1.728857062697298375e+02,-7.066524202666103704e+00
-1.727589786431676941e+02,-7.061018664923619959e+00
-1.726322510237286281e+02,-7.055513127464328349e+00
-1.725055234114209100e+02,-7.050007590288468684e+00
-1.723787958062530379e+02,-7.044502053396290542e+00
-1.722520682082331973e+02,-7.038996516788030178e+00
-1.721253406173700000e+02,-7.033490980463944275e+00
-1.719986130336719441e+02,-7.027985444424280637e+00
-1.718718854571475845e+02,-7.022479908669289728e+00
-1.717451578878056750e+02,-7.016974373199236226e+00
-1.716184303256548276e+02,-7.011468838014366156e+00
-1.714917027707038244e+02,-7.005963303114946861e+00
-1.713649752229615615e+02,-7.000457768501241240e+00
-1.712382476824368496e+02,-6.994952234173510419e+00
-1.711115201491388689e+02,-6.989446700132029733e+00
-1.709847926230763164e+02,-6.983941166377060306e+00
-1.708580651042585146e+02,-6.978435632908881026e+00
-1.707313375926945582e+02,-6.972930099727764564e+00
-1.706046100883935424e+02,-6.967424566833985367e+00
-1.704778825913649882e+02,-6.961919034227832093e+00
-1.703511551016179055e+02,-6.956413501909575636e+00
-1.702244276191619292e+02,-6.950907969879507320e+00
-1.700977001440064384e+02,-6.945402438137912249e+00
-1.699709726761608692e+02,-6.939896906685079081e+00
-1.698442452156350271e+02,-6.934391375521305356e+00
-1.697175177624383196e+02,-6.928885844646875292e+00
-1.695907903165804669e+02,-6.923380314062091756e+00
-1.694640628780713882e+02,-6.917874783767254065e+00
-1.693373354469207186e+02,-6.912369253762657983e+00
-1.692106080231385761e+02,-6.906863724048617925e+00
-1.690838806067346241e+02,-6.901358194625428766e+00
-1.689571531977190659e+02,-6.895852665493406697e+00
-1.688304257961019630e+02,-6.890347136652860804e+00
-1.687036984018932912e+02,-6.884841608104098398e+00
-1.685769710151035383e+02,-6.879336079847448993e+00
-1.684502436357426234e+02,-6.873830551883216344e+00
-1.683235162638210909e+02,-6.868325024211729968e+00
-1.681967888993492579e+02,-6.862819496833310495e+00
-1.680700615423374700e+02,-6.857313969748280336e+00
-1.679433341927964705e+02,-6.851808442956976108e+00
-1.678166068507365480e+02,-6.846302916459718446e+00
-1.676898795161684745e+02,-6.840797390256843968e+00
-1.675631521891029934e+02,-6.835291864348690183e+00
-1.674364248695506205e+02,-6.829786338735589268e+00
-1.673096975575224405e+02,-6.824280813417889391e+00
-1.671829702530291684e+02,-6.818775288395922729e+00
-1.670562429560817179e+02,-6.813269763670042778e+00
-1.669295156666912305e+02,-6.807764239240591486e+00
-1.668027883848685065e+02,-6.802258715107917908e+00
-1.666760611106250565e+02,-6.796753191272382644e+00
-1.665493338439716808e+02,-6.791247667734327642e+00
-1.664226065849197767e+02,-6.785742144494117944e+00
-1.662958793334807126e+02,-6.780236621552112375e+00
-1.661691520896656300e+02,-6.774731098908665317e+00
-1.660424248534862670e+02,-6.769225576564151581e+00
-1.659156976249539071e+02,-6.763720054518931768e+00
-1.657889704040800893e+02,-6.758214532773374472e+00
-1.656622431908765805e+02,-6.752709011327853617e+00
-1.655355159853548628e+02,-6.747203490182737795e+00
-1.654087887875267597e+02,-6.741697969338408036e+00
-1.652820615974041232e+02,-6.736192448795242704e+00
-1.651553344149987765e+02,-6.730686928553619275e+00
-1.650286072403225148e+02,-6.725181408613924106e+00
-1.649018800733875310e+02,-6.719675888976542666e+00
-1.647751529142056768e+02,-6.714170369641861313e+00
-1.646484257627892021e+02,-6.708664850610271735e+00
-1.645216986191501860e+02,-6.703159331882168281e+00
-1.643949714833008784e+02,-6.697653813457944416e+00
-1.642682443552535574e+02,-6.692148295337997155e+00
-1.641415172350205864e+02,-6.686642777522727954e+00
-1.640147901226143858e+02,-6.681137260012540935e+00
-1.638880630180474327e+02,-6.675631742807839331e+00
-1.637613359213322326e+02,-6.670126225909029927e+00
-1.636346088324814332e+02,-6.664620709316523062e+00
-1.635078817515076253e+02,-6.659115193030732627e+00
-1.633811546784235702e+02,-6.653609677052072513e+00
-1.632544276132420862e+02,-6.648104161380958388e+00
-1.631277005559759345e+02,-6.642598646017811248e+00
-1.630009735066380472e+02,-6.637093130963051202e+00
-1.628742464652414697e+02,-6.631587616217104575e+00
-1.627475194317991338e+02,-6.626082101780397693e+00
